id,name,brand,categories,available,stock,regular_price,sales_price,discount,tier_prices,measure,product_url,image_url
630403,Pão De Alho Zinho Tradicional 300g,Zinho,Padaria,True,507.0,14.99,14.99,0.0,"[{""minimum_quantity"": 1, ""price"": 14.99}, {""minimum_quantity"": 3, ""price"": 13.99}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Alho-Zinho-Tradicional-300g-630403.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwb1f9ddda/Produtos/630403-7898337980248-pao de alho zinho tradicional 300g-zinho-1.jpeg
888320,Pão De Cebola Santa Massa Turma Da Mônica 400g,Santa Massa,Padaria,True,11.0,15.98,15.98,0.0,"[{""minimum_quantity"": 1, ""price"": 15.98}, {""minimum_quantity"": 3, ""price"": 14.98}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Cebola-Santa-Massa-Turma-Da-M%C3%B4nica-400g-888320.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwaa0b0c83/Produtos/888320-7898067340688-pao de cebola santa massa turma da monica 400g-santa massa-1.jpg
1070754,Pão De Forma Artesanale Alecrim E Azeite Panco 350g,Panco,Padaria,True,108.0,,,,[],unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Artesanale-Alecrim-E-Azeite-Panco-350g-1070754.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw00364880/Produtos/1070754-7891203068972-pao de forma artesanale alecrim e azeite panco 350g-panco-1.jpg
1070762,Pão De Forma Artesanale Integral Panco 350g,Panco,Padaria,True,92.0,,,,[],unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Artesanale-Integral-Panco-350g-1070762.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw821a0165/Produtos/1070762-7891203068965-pao de forma artesanale integral panco 350g-panco-1.jpg
1070770,Pão De Forma Artesanale Original Panco 350g,Panco,Padaria,True,104.0,,,,[],unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Artesanale-Original-Panco-350g-1070770.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwecdd5a6c/Produtos/1070770-7891203068958-pao de forma artesanale original panco 350g-panco-1.jpg
690732,Pão De Forma Artesano Pullman 500g,Pullman,Padaria,True,84.0,,,,[],unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Artesano-Pullman-500g-690732.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw844f0709/Produtos/690732-7896002302197-pao de forma artesano pullman 500g-pullman-1.jpg
733369,Pão De Forma Artesano Pullman Integral 500g,Pullman,Padaria | Saudáveis E Orgânicos,True,24.0,14.89,14.89,0.0,"[{""minimum_quantity"": 1, ""price"": 14.89}, {""minimum_quantity"": 3, ""price"": 13.99}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Artesano-Pullman-Integral-500g-733369.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw06393280/Produtos/733369-7896002303460-pao de forma artesano pullman integral 500g-pullman-1.jpg
1027220,"Pão De Forma Aveia, Linhaca, Chia E Quinoa 5 Zeros Wickbold Zero Lactose 400g",Wickbold,Padaria,True,6.0,,,,[],unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Aveia.-Linhaca.-Chia-E-Quinoa-5-Zeros-Wickbold-Zero-Lactose-400g-1027220.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw1f1688d4/Produtos/1027220-7896066301693-pao de forma aveia linhaca chia e quinoa 5 zeros wickbold zero lactose 400g-wickbold-1.jpg
978329,Pão De Forma Grãos Clássicos Bauducco - 390g,Bauducco,Padaria,True,63.0,10.69,10.69,0.0,"[{""minimum_quantity"": 1, ""price"": 10.69}, {""minimum_quantity"": 3, ""price"": 9.99}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Gr%C3%A3os-Cl%C3%A1ssicos-Bauducco---390g-978329.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw9ab4e25f/Produtos/978329-7891962067278-pao de forma graos classicos bauducco - 390g-bauducco-1.jpg
978310,Pão De Forma Integral Bauducco - 390g,Bauducco,Padaria | Saudáveis E Orgânicos,True,112.0,8.69,8.69,0.0,"[{""minimum_quantity"": 1, ""price"": 8.69}, {""minimum_quantity"": 3, ""price"": 8.25}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Integral-Bauducco---390g-978310.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw909906f8/Produtos/978310-7891962064055-pao de forma integral bauducco - 390g-bauducco-1.jpg
377821,Pão De Forma Integral De Panes 400g,De Panes,Padaria,True,33.0,6.29,6.29,0.0,"[{""minimum_quantity"": 1, ""price"": 6.29}, {""minimum_quantity"": 3, ""price"": 5.98}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Integral-De-Panes-400g-377821.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw6d6de216/Produtos/377821-7898043740785-pao de forma integral de panes 400g-de panes-1.jpg
1113054,Pão De Forma Integral Panco 350g,Panco,Padaria,True,5.0,6.98,6.98,0.0,"[{""minimum_quantity"": 1, ""price"": 6.98}, {""minimum_quantity"": 3, ""price"": 6.49}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Integral-Panco-350g-1113054.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dweaf8db06/Produtos/1113054-7891203061317-pao de forma integral panco 350g-panco-1.jpg
