id,name,brand,categories,available,stock,regular_price,sales_price,discount,tier_prices,measure,product_url,image_url,ean,internal_code
53505,Abacate Caixa 19kg,Atacadão S/A,Hortifrúti/Frutas/Fruta fresca | Hortifrúti/Frutas | Hortifrúti,False,,65.0,65.0,0.0,[],CXA,https://www.atacadao.com.br/abacate-1966/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1560108/p.jpg.jpg?v=639228969643670000,1966981,1966
60426,Bebida Láctea Dinelly Morango 850g,Dinelly,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,5.29,5.29,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-dinelly-morango-11796/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1507309/p.jpg.jpg?v=639216048095830000,7898014852295,11796
60342,"Bebida Láctea Dinelly Salada de Frutas 1,25kg",Dinelly,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,10.49,10.49,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-dinelly-salada-de-frutas-7659/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1501869/m.jpg.jpg?v=639216034453230000,7898014856170,7659
60334,Bebida Láctea Dinelly Salada de Frutas 150g,Dinelly,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,1.99,1.99,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-dinelly-salada-de-frutas-7650/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1501861/g.jpg.jpg?v=639216034429300000,7898014852493,7650
60339,Bebida Láctea Dinelly Salada de Frutas 360g,Dinelly,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,2.99,2.99,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-dinelly-salada-de-frutas-7655/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1501871/m.jpg.jpg?v=639216034453430000,7898014856224,7655
60336,Bebida Láctea Dinelly Salada de Frutas 800g,Dinelly,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,6.29,6.29,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-dinelly-salada-de-frutas-7652/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1501863/g.jpg.jpg?v=639216034429630000,7898014852509,7652
60427,Bebida Láctea Dinelly Salada de Frutas 850g,Dinelly,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,5.29,5.29,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-dinelly-salada-de-frutas-11797/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1507320/m.jpg.jpg?v=639216048120630000,7898014852332,11797
22018,Bebida Láctea Elege Salada de Frutas 900ml,Elegê,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-elege-salada-de-frutas-39930/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1517691/g.jpg.jpg?v=639216090070300000,39930965,39930
21994,"Bebida Láctea Elegê Morango 1,15kg",Elegê,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-elege-morango-83819/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1545201/p.jpg.jpg?v=639216235622770000,83819965,83819
38652,"Bebida Láctea Elegê Morango 1,15kg",Elegê,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,9.9,9.9,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-elege-morango-75525/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1538695/g.jpg.jpg?v=639216201962070000,7891097103223,75525
21989,Bebida Láctea Elegê Morango 1250g,Elegê,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-elege-morango-69339/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1533226/p.jpg.jpg?v=639216172302600000,69339956,69339
22003,Bebida Láctea Elegê Morango 170g,Elegê,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,2.39,2.39,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-elege-morango-69341/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1533228/m.jpg.jpg?v=639216172302900000,7891097103216,69341
22011,"Bebida Láctea Elegê Salada de Frutas 1,15kg",Elegê,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-elege-salada-de-frutas-83820/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1545198/m.jpg.jpg?v=639216235622300000,83820902,83820
22006,Bebida Láctea Elegê Salada de frutas 1250g,Elegê,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-elege-salada-de-frutas-69340/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1533225/m.jpg.jpg?v=639216172302270000,69340994,69340
22024,Bebida Láctea Elegê Salada de frutas 170g,Elegê,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-elege-salada-de-frutas-69342/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1533229/p.jpg.jpg?v=639216172303070000,7891097103209,69342
22029,"Bebida Láctea Elegê Salada Fruta 1,15kg",Elegê,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,11.9,11.9,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-elege-salada-fruta-garrafa-com-1-15kg-75526/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1538698/p.jpg.jpg?v=639216201963170000,7891097103230,75526
60773,Bebida Láctea Emana Caramel Coffee 250ml,Emana,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-emana-caramel-coffee-7235/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1501254/m.jpg.jpg?v=639216032918970000,7898215158844,7235
45155,Bebida Láctea Emana Protein Baunilha 250ml,Emana,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,2.49,2.49,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-emana-protein-baunilha-94872/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1554860/m.jpg.jpg?v=639216286064270000,7898215158073,94872
45154,Bebida Láctea Emana Protein Chocolate 250ml,Emana,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,True,,7.5,7.5,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-emana-protein-chocolate-94871/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1554859/p.jpg.jpg?v=639216286064100000,7898215158066,94871
45156,Bebida Láctea Emana Protein Frutas vermelhas 250ml,Emana,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,True,,7.5,7.5,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-emana-protein-frutas-vermelhas-94873/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1554861/p.jpg.jpg?v=639216286064700000,7898215158080,94873
22034,Bebida Láctea Embaré Kids Chocolate 200ml,Camponesa,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-embare-kids-chocolate-68955/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1532878/p.jpg.jpg?v=639216170507470000,68955923,68955
22040,Bebida Láctea Fazendinha Abacaxi 1L,Fazendinha,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fazendinha-abacaxi-garrafa-com-1l-52716/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1522132/p.jpg.jpg?v=639216115256400000,7896878801060,52716
22044,Bebida Láctea Fazendinha Ameixa 1L,Fazendinha,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fazendinha-ameixa-garrafa-com-1l-52712/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1522127/g.jpg.jpg?v=639216115231830000,7896878801107,52712
22049,Bebida Láctea Fazendinha Banana 1L,Fazendinha,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fazendinha-banana-garrafa-com-1l-52715/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1522134/p.jpg.jpg?v=639216115256870000,7896878801145,52715
22053,Bebida Láctea Fazendinha Coco 1L,Fazendinha,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fazendinha-coco-garrafa-com-1l-52714/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1522126/p.jpg.jpg?v=639216115231500000,7896878801183,52714
63494,Bebida Láctea Fazendinha Morango 150g,Fazendinha,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fazendinha-morango-16525/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1512641/g.jpg.png?v=639216063031670000,7896878801190,16525
22057,Bebida Láctea Fazendinha Morango 1L,Fazendinha,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fazendinha-morango-garrafa-com-1l-52713/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1522129/m.jpg.jpg?v=639216115232000000,7896878801220,52713
63176,Bebida Láctea Fazendinha Morango 300g,Fazendinha,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fazendinha-morango-16529/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1512644/m.jpg.jpg?v=639216063031970000,7896878801206,16529
63173,Bebida Láctea Fazendinha Morango 500g,Fazendinha,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fazendinha-morango-16526/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1512645/m.jpg.jpg?v=639216063227500000,7896878801213,16526
63174,Bebida Láctea Fazendinha Morango 600g,Fazendinha,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fazendinha-morango-16633/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1512712/p.jpg.jpg?v=639216063573630000,7896878801237,16633
22062,Bebida Láctea Fazendinha Multiporção 540g,Fazendinha,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fazendinha-multiporcao-bandeja-com-540g-52049/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1521848/g.jpg.jpg?v=639216113535730000,7896878801015,52049
63600,Bebida Láctea Fazendinha Sortido 600g,Fazendinha,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fazendinha-sortido-16632/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1512714/p.jpg.png?v=639216063573630000,7896878801244,16632
46924,Bebida Láctea Ferm Realzinho Morango c/ Cereal de Choco 130g,Real Lacto,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fermentada-realzinho-morango-com-cereal-de-chocolate-97014/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1556582/g.jpg.jpg?v=639216294974970000,7898240320001,97014
62257,Bebida Láctea Fermentada Real Lacto Morango e Coco 510g,Real Lacto,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fermentada-real-lacto-morango-e-coco-15050/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1511259/p.jpg.jpg?v=639216058211500000,7898240320070,15050
46923,Bebida Láctea Fermentada Realzinho Morango com Pastilha 130g,Real Lacto,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-fermentada-realzinho-morango-com-pastilha-97013/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1556586/m.jpg.jpg?v=639216294975630000,7898240321152,97013
22067,Bebida Láctea Fermentada Yodel Morango 210g,Yakult,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,3.49,3.49,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-fermentada-yodel-morango-86026/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1547246/p.jpg.jpg?v=639216246247800000,7891156061013,86026
22073,Bebida Láctea Fermentada Yodel Uva Verde 210g,Yakult,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,True,,3.49,3.49,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-fermentada-yodel-uva-verde-86025/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1547245/p.jpg.jpg?v=639216246247630000,7891156063017,86025
22081,Bebida Láctea Flambynho Mix de Frutas 540g,Flambynho,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-flambynho-mix-de-frutas-pacote-com-540g-46853/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1519757/p.jpg.jpg?v=639216101680100000,7898061707197,46853
22087,Bebida Láctea Flambynho Morango 540g,Flambynho,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],PCT,https://www.atacadao.com.br/bebida-lactea-flambynho-morango-pacote-com-540g-46852/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1519756/g.jpg.jpg?v=639216101679930000,7898061707180,46852
55677,Bebida Láctea Frutap Chocolate 200ml,Frutap,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,True,,1.9,1.9,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-frutap-chocolate-2126/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1494124/g.jpg.jpg?v=639216015027770000,7896862002930,2126
22089,Bebida Láctea Frutilac Coco 800g,Frutilac,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,True,,5.29,5.29,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-frutilac-coco-74917/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1538114/g.jpg.jpg?v=639216198329330000,74917936,74917
22095,Bebida Láctea Frutilac Frutas Vermelhas 800g,Frutilac,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,True,,5.29,5.29,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-frutilac-frutas-vermelhas-74919/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1538120/p.jpg.jpg?v=639216198354030000,7896862001223,74919
63634,"Bebida Láctea Frutilac Morango 1,15kg",Frutilac,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,True,,10.0,10.0,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-frutilac-morango-17499/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1513161/g.jpg.png?v=639216065843730000,7896862002756,17499
55239,"Bebida Láctea Frutilac Morango 1,2kg",Frutilac,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,9.9,9.9,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-frutilac-morango-1079/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1557929/p.jpg.jpg?v=639216301767030000,1079928,1079
22098,Bebida Láctea Frutilac Morango 800g,Frutilac,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,True,,5.29,5.29,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-frutilac-morango-74916/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1538115/p.jpg.jpg?v=639216198329500000,7896862001230,74916
22103,Bebida Láctea Frutilac Polpa Morango 480g,Frutilac,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,4.85,4.85,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-frutilac-polpa-morango-75325/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1538511/g.jpg.jpg?v=639216201014030000,75325947,75325
55240,"Bebida Láctea Frutilac Salada de Frutas 1,2kg",Frutilac,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,9.9,9.9,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-frutilac-salada-de-frutas-1082/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1557928/m.jpg.jpg?v=639216301767030000,1082991,1082
22108,Bebida Láctea Frutilac Salada de Frutas 480g,Frutilac,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,True,,4.85,4.85,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-frutilac-polpa-salada-de-frutas-75324/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1538510/g.jpg.jpg?v=639216201014030000,75324988,75324
22114,Bebida Láctea Frutilac Salada de Frutas 800g,Frutilac,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,5.29,5.29,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-frutilac-salada-de-frutas-74918/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1538121/m.jpg.jpg?v=639216198354370000,7896862001247,74918
22129,Bebida Láctea Frutirol Cereais 170g,Tirol,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-frutirol-cereais-68669/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1532607/g.jpg.jpg?v=639216169144400000,7896256603415,68669
22121,Bebida Láctea Frutirol Cereais 830g,Tirol,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-frutirol-cereais-68671/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1532605/g.jpg.jpg?v=639216169143930000,7896256603408,68671
22119,Bebida Láctea Frutirol Cereais 900g,Tirol,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-frutirol-cereais-68655/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1532590/p.jpg.jpg?v=639216169067600000,7896256604047,68655
22143,Bebida Láctea Frutirol Coco 170g,Tirol,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-frutirol-coco-68668/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1532608/m.jpg.jpg?v=639216169144870000,7896256603187,68668
22137,Bebida Láctea Frutirol Coco 830g,Tirol,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-frutirol-coco-68670/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1532606/m.jpg.jpg?v=639216169144100000,7896256603194,68670
22133,Bebida Láctea Frutirol Coco 900g,Tirol,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-frutirol-coco-68654/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1532592/p.jpg.jpg?v=639216169068530000,7896256601251,68654
22164,Bebida Láctea Frutirol Morango 170g,Tirol,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-frutirol-morango-68657/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1532593/p.jpg.jpg?v=639216169068870000,7896256603163,68657
22147,Bebida Láctea Frutirol Morango 540g,Frutirol,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-frutirol-morango-68663/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1532600/g.jpg.jpg?v=639216169119700000,7896256604924,68663
22160,Bebida Láctea Frutirol Morango 830g,Tirol,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-frutirol-morango-68672/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1532609/p.jpg.jpg?v=639216169145030000,7896256603170,68672
22153,Bebida Láctea Frutirol Morango 900g,Tirol,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-frutirol-morango-68656/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1532594/p.jpg.jpg?v=639216169069100000,7896256601237,68656
22168,Bebida Láctea Frutirol Salada de Frutas 540g,Frutirol,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-frutirol-salada-de-frutas-68653/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1532591/p.jpg.jpg?v=639216169067770000,7896256600209,68653
22173,Bebida Láctea Galak Nestlé 270ml,Galak,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-galak-nestle-65327/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1529763/p.jpg.jpg?v=639216154692400000,7891000284636,65327
22176,Bebida Láctea Goianinho Belagurt Morango e Coco 480g,Goianinho,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-goianinho-belagurt-morango-e-coco-82122/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1543583/m.jpg.jpg?v=639216227485600000,7898644341879,82122
22188,Bebida Láctea Goody Coco 170g,Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-coco-65040/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1529527/p.jpg.jpg?v=639216153468500000,7896051164692,65040
22193,Bebida Láctea Goody Coco 170g,Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-coco-69350/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1533235/p.jpg.jpg?v=639216172351530000,7896051165439,69350
41022,Bebida Láctea Goody Frutas Vermelhas e Coco 510g,Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,4.99,4.99,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-frutas-vermelhas-e-coco-91441/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1551751/m.jpg.jpg?v=639216269406300000,7896051164715,91441
22198,Bebida Láctea Goody Frutas vermelhas e coco 540g,Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-frutas-vermelhas-e-coco-65037/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1529524/m.jpg.jpg?v=639216153444600000,65037983,65037
22210,"Bebida Láctea Goody Itambé Morango 1,25kg",Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-itambe-morango-garrafa-com-1-25kg-81063/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1542720/g.jpg.jpg?v=639216223134230000,7896051165903,81063
22228,"Bebida Láctea Goody Morango 1,15kg",Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-morango-83922/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1545301/g.jpg.jpg?v=639216236122000000,83922918,83922
40955,"Bebida Láctea Goody Morango 1,15kg",Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,9.29,9.29,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-morango-91112/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1551465/p.jpg.jpg?v=639216267967430000,7896051164678,91112
22247,"Bebida Láctea Goody Morango 1,25kg",Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-morango-65039/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1529525/g.jpg.jpg?v=639216153468370000,65039901,65039
22232,Bebida Láctea Goody Morango 170g,Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-morango-65038/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1529528/g.jpg.jpg?v=639216153468830000,7896051164685,65038
22253,Bebida Láctea Goody Morango 170g,Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-morango-69349/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1533232/m.jpg.jpg?v=639216172326900000,7896051165163,69349
41025,Bebida Láctea Goody Morango 510g,Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,4.99,4.99,0.0,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-morango-91449/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1551761/m.jpg.jpg?v=639216269458500000,7896051127093,91449
22182,Bebida Láctea Goody Morango 540g,Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-bandeja-com-540g-9755/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1504677/p.jpg.jpg?v=639216041335030000,9755945,9755
38473,Bebida Láctea Goody Morango 540g,Goody,Frios e congelados/Lácteos/Bebida láctea | Frios e congelados/Lácteos | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/bebida-lactea-goody-morango-69353/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1533237/p.jpg.jpg?v=639216172351700000,7896051165262,69353
